Country,Agent,LogoUrl,Office,Coverage,Operation,TransportMode,Services,Contact,Email,Phone,Segments,Networks
Australia,All Cargo Logistics International PTY Limited,https://twignetwork.com/internal/images/logo/members-logo-07.jpg,"Australia, Sydney",,,Air Rail,Breakbulk Dangerous FCL General LCL,DJ,dj@acli.com.au,,,TwigAlfa
Australia,All Ports International Logistics,https://app.mappers.ai/user_content/company_logo/8f318a7e476ea2eabbc2de4036a44b71.png,"Australia, Melbourne",,,,,Mrs Withers Deanne,deanne@allports.com.au,,,Connecta
Australia,All Ports International Logistics (N.S.W.) Pty Ltd,https://www.connecta-network.com/wp-content/uploads/CompanyLogo/all_ports_international_nsw_australia.png,"Australia, Sydney",,,,,Mr Dominic Dimento,dominic@allports-syd.com.au,61297001803,,Connecta
Australia,APOLLO,https://pplnet.pplonefamily.net/images/companies/apollo.jpg,Australia,,,,,Joe Carbone,joe@apollogl.com.au,613 9417 7257,,PPL
Australia,ATLANTIC CONTAINER LINE AUSTRALIA PTY LTD,https://app.mappers.ai/user_content/company_logo/c991ca634f0823e94f62b9c8431cb2c0.jpg,"Australia, Melbourne",,,,,ACL-australia,Info@aclindonesia.com,,,JC Trans
Australia,ATSL Pty Ltd,https://app.mappers.ai/user_content/company_logo/96b6e3231f8af1466f994c7311432986.jpg,"Australia, Melbourne",,,Air Road Sea,Brokerage Projects Warehousing,Bob,bob@atsl.com.au,,,CrossTrades
Australia,Australia Wanlong Logistics Pty Ltd,https://assets.jctrans.com/COMPANY_LOGO%2Fdc9626ca-5ff6-41e6-b09a-16edc148b904,"Australia, Camberwell South",,,,,Edward Li,edward@wanlonglogistics.com,,,JC Trans
Australia,Australian Customs Professionals,https://parnity.co/dist/images/company-placeholder.png,Australia,,,,,Info,info@acpbrokers.com.au,,,C5C
Australia,AUSTRALIAN GLOBAL EXPRESS PTY LTD,https://parnity.co/dist/images/company-placeholder.png,"Australia, Brisbane",,,,,Mark Power,mark@ausglobe.com.au,61 7 3256 7694,,FDX
Australia,AUSTRALIAN GLOBAL FORWARDING,https://app.mappers.ai/user_content/company_logo/6858b74b43218a1213d17423295707cb.jpg,"Australia, Melbourne",,,,,Brad Young,brad@ausgf.com,,,JC TransPPLLogifem
Australia,AVION INTERNATIONAL (AUSTRALIA) PTY LTD,https://parnity.co/dist/images/company-placeholder.png,"Australia, Sydney",,,,,Marco Viglietta,marcov@avionaustralia.com,,,The Cooperative
Australia,BARSAN GLOBAL LOGISTICS PTY LTD,https://assets.jctrans.com/COMPANY_LOGO/81e19b99-4d81-4c89-b583-9b69ea61803d.png,"Australia, Sydney",,,,,Esma Onder,sydney@barsan.com,,,JC Trans
Australia,Bell Total Logistics,https://assets.jctrans.com/COMPANY_LOGO%2F442973a4-1ebc-479d-9a54-d62e28a115d2,"Australia, Brisbane",,,,,Brett Clark,brett.clark@btl.com.au,,,JC Trans
Australia,Bell Total Logistics Pty Ltd,https://app.mappers.ai/user_content/company_logo/054ab5e0b159bfbca8ae18e675b06152.jpg,"Australia, Melbourne",,,,,Andrew Moller - Exports,ANDREW.MOLLER@BTL.COM.AU,,,JC Trans
Australia,BENCHMARK SHIPPING AND LOGISTICS PTY LTD,https://app.mappers.ai/user_content/company_logo/08184b5b088a6f44288474ee12974e39.png,"Australia, Melbourne",,,,,Pranav,pranav@benchmarksl.com,,,JC Trans
Australia,BLAZE LOGISTICS PTY. LTD.,https://assets.jctrans.com/COMPANY_LOGO/42cec21e-3bd5-4c8e-bfa0-b93d1eb91a80.png,"Australia, Sydney",,,,,Gurjit Singh,gurjit@blazelogistics.com.au,,,JC Trans
Australia,Bluestar Global logistics Pty Ltd,https://app.mappers.ai/user_content/company_logo/7aa63f6a8aa60db8ba9a75b46870fe2a.png,"Australia, Melbourne",,,,,Dipkesh Kumar,Sales@bluestarglobal.com,,,JC Trans
Australia,BLUETONGUE INTERNATIONAL PTY LTD,https://uploadscdn-fldot-nectios-fldot-com.s3.eu-central-003.backblazeb2.com/image/QnAWvlV9Kyk9k1nz8uXL12140_Bluetongue_Logo_FA_PORTRAIT.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=0033355f40f68f40000000003%2F20250630%2Feu-central-003%2Fs3%2Faws4_request&X-Amz-Date=20250630T203335Z&X-Amz-Expires=604800&X-Amz-Signature=cb3dd59a91637d342b12357faaf9acb104d1aa31d53ff276e90b03fda6d53adc&X-Amz-SignedHeaders=host,"Australia, Lugarno (sydney)",,,,,Nick Porter,nick@bluetongueintl.com.au,,,IAN
Australia,Bulk Global Forwarding Pty Ltd,https://app.mappers.ai/user_content/company_logo/d7a2794a3ff0528fb83397fc9625d789.jpg,"Australia, Melbourne",,,,,Dmitry Sorokin,dmitry@bulkgroup.com.au,,,JC Trans
Australia,BULK GROUP,https://pplnet.pplonefamily.net/images/companies/bulk.jpg,Australia,,,,,Dmitry Sorokin,global@bulkgroup.com.au,61 1300 838 689,,PPL
Australia,C.T. Freight Pty Ltd (Australia),https://app.mappers.ai/user_content/company_logo/0b3fc29b4ca07f45ecdbf4dbe55b374c.jpg,"Australia, Nsw",,,Air Road Sea,Brokerage Projects Warehousing,Sales,sales@ctfreight.com,,,CrossTrades
Australia,Cargowise,https://www.logifem.com.tr/wp-content/uploads/2025/06/LOGO-CW_Primary_RGB_BLUE_Logo_highres.png,Australia,,,,,Barbara Mariani,Barbara.Mariani@wisetechglobal.com,,,Logifem
Australia,CASA LOGISTICS GROUP PTY LTD,https://app.mappers.ai/user_content/company_logo/c2effaeab109a36215291657e1b2eb2c.png,"Australia, Melbourne",,,,,Serge D'cruz,serge@casalogistics.com.au,61 434 547 072,,JC Trans
Australia,Colless Young Pty Ltd,https://aeroceanetwork.net/wp-content/uploads/2019/03/CollessYoung_Logo_Web-Transparent-BG-01-002-300x150.png,"Australia, Brisbane",,,,,,,,,AON
Australia,COMTRANS LOGISTICS,https://www.logifem.com.tr/wp-content/uploads/2024/03/COMTRANS-LOGO.jpg,Australia,,,,,HELEN RODRIGUES,helen@comtranslog.com,61425428203,,Logifem
Australia,Consol Alliance,https://app.mappers.ai/user_content/company_logo/c9e96fde8514aaed6402734b7b497c79.png,"Australia, Melbourne",,,,,henry lee,henryl@consolalliance.com.au,,,OceanX
Australia,CTS (Customs & Trade Solutions) Pty Ltd,https://assets.jctrans.com/COMPANY_LOGO%2F83f2215d-a60b-4354-a244-59f457e6a065,"Australia, Sydney",,,,,Peter Englezos,peter@ctsaus.biz,61402032049,,JC Trans
Australia,CTS (CUSTOMS AND TRADE SOLUTIONS),https://parnity.co/dist/images/company-placeholder.png,"Australia, Sydney",,,,,Peter Englezos,peter@ctsaus.biz,,,The Cooperative
Australia,D & D Worldwide Logistics,https://app.mappers.ai/user_content/company_logo/4c202350c42167177f13bab4a5af33c3.jpg,"Australia, Melbourne",,,Air,Sea Road Time Critical Perishables Dangerous,Daniel,daniel@ddwlogistics.com,,,TwigJC Trans
Australia,Del Corona & Scardigli Australia Pty Ltd,https://app.mappers.ai/user_content/company_logo/03f3e9f2d788563076c0d50a77b0c32f.png,"Australia, Melbourne",,,,,Lorenzo Longo,lorenzo.longo@au.dcsfreight.com,,,JC Trans
Australia,Destination Freight Pty Ltd.,https://adm.marcopololine.com/storage/members/logos/515222f6420a817820ad7037311efbea11.jpg,"Australia, Brisbane",,,,,Operations Email,info@destinationfreight.com.au,61 7 3268 4815,,MarcoPolo
Australia,DGL Global Logistics Pty Ltd,https://app.mappers.ai/user_content/company_logo/b3856bfc7343d77955eed0edae65864c.png,"Australia, Melbourne",,,,,Aloysius,dlf.operations@dglgroup.com,,,JC Trans
Australia,Diamond Freight Services Pty. Ltd.,https://parnity.co/dist/images/company-placeholder.png,Australia,,,,,Info,info@diamondfreight.com.au,,,C5C
Australia,Dyson Logistics Pty Ltd,https://assets.jctrans.com/COMPANY_LOGO%2Fc7d1ed51-5f7a-4429-90ef-f49a50b77aaf,"Australia, Sydney",,,,,Kane Dyson,kane@dysonlogistics.com,,,JC Trans
Australia,EDI International Freight Management,https://assets.jctrans.com/COMPANY_LOGO/5e4feb15-8c47-484a-aa31-a0ed17c6c232,"Australia, Brisbane",,,,,Tom Ditchburn,info@edicustoms.com.au,,,JC Trans
Australia,EPS GLOBAL LOGISTICS PTY LTD,https://parnity.co/dist/images/company-placeholder.png,"Australia, Sydney",,,,,Peggy,info@epsglobal.com.au,13554804810,,JC Trans
Australia,FAMOUS,https://pplnet.pplonefamily.net/images/companies/famous.jpg,Australia,,,,,Sandra Radonich,sradonich@famous.com.au,61 8 9330 0020,,PPL
Australia,Famous Logistics Pty Ltd,https://www.connecta-network.com/wp-content/uploads/CompanyLogo/famous_logistics_australia.png,"Australia, Brisbane",,,,,Ms Michele Dougal,michele@famouslogistics.com.au,61738955303,,Connecta
Australia,FJT Logistics Pty Ltd,https://app.mappers.ai/user_content/company_logo/1da8c62aae02d0ef4d15f6d43303b650.png,"Australia, Melbourne",,,,,Mr ALESSANDRO D Orto,a.dorto@fjt.com.au,,,Connecta
Australia,FOB Logistics Pty Ltd,https://assets.jctrans.com/COMPANY_LOGO/e0ede0de-39c1-4c4f-b503-8e4ebfd6e5cc.png,"Australia, Adelaide",,,,,Stafford Marsland,stafford@foblogistics.com.au,,,JC Trans
Australia,FREIGHT-WORLD CORPORATION PTY LTD,https://uploadscdn-fldot-nectios-fldot-com.s3.eu-central-003.backblazeb2.com/images/ftlilPrphA4U0YHmMgq1FW_Logo_2022_Large.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=0033355f40f68f40000000003%2F20250630%2Feu-central-003%2Fs3%2Faws4_request&X-Amz-Date=20250630T203335Z&X-Amz-Expires=604800&X-Amz-Signature=5232e44b2624469a6c014e5c2a4b3e70173200756390a145d227dbf07742d345&X-Amz-SignedHeaders=host,"Australia, Melboure",,,,,Dyandra Mol,dyandra@freight-world.com.au,,,IAN
Australia,FREIGHTNET INTERNATIONAL (VIC.) PTY. LTD.,https://app.mappers.ai/user_content/company_logo/a32fe38b32c513e649245bd78d5a2481.png,"Australia, Melbourne",,,,,Nick Kassis,nick@freightnetvic.com.au,,,JC Trans
Australia,Fresh Start Logistics Pty Ltd,https://assets.jctrans.com/COMPANY_LOGO%2Fa82080e2-67d4-4a9a-8e92-cecb8fb960c1,"Australia, Sydney",,,,,Tom Dimou,tomd@fslogistics.com.au,61459580256,,JC Trans
Australia,Frontier United Pty Ltd,https://assets.jctrans.com/COMPANY_LOGO/9cd6ad60-72e9-4b9d-9a3e-19d84c945250.png,"Australia, Sydney",,,,,Nicole Luo,service@frontierunited-au.com,61 415 998 880,,JC Trans
Australia,G2 E-Commerce Pty Ltd,https://app.mappers.ai/user_content/company_logo/d10fd9312c1179ef8e5e19eaff912542.jpg,"Australia, Melbourne",,,,,Sam Fei,sam@g2aus.com,,,JC Trans
Australia,GDF Australia,https://twignetwork.com/internal/images/logo/0b88de337d8f724f04d7b625ddd6de25.png,"Australia, Flagstone (brisbane), Queensland 4280",,,Air Rail,Sea Road,Sales AU,sales@gdfaustralia.com.au,,,Twig
Australia,GE INTERNATIONAL,https://pplnet.pplonefamily.net/images/companies/ge-international.jpg,Australia,,,,,Gilbert Ernest,gernest@geforwarding.com.au,61 3 7018 3575,,PPL
Australia,GENFREIGHT,https://pplnet.pplonefamily.net/images/companies/genfreight.jpg,Australia,,,,,Scott Darmenia,scott@genfreight.com.au,1300 661 961; International: 61 7 2101 4600,,PPL
Australia,GenFreight Global Logistics Pty Ltd,https://assets.jctrans.com/COMPANY_LOGO%2F7a3a39c2-b823-4d0e-aa02-1d6edfdb5e03,"Australia, Brisbane",,,,,Scott Darmenia,scott@genfreight.com.au,61418124141,,JC Trans
Australia,HEXAGON LOGISTICS PTY LTD,https://assets.jctrans.com/COMPANY_LOGO/54849a1d-196b-4219-ad68-cd43ad6d14a2.png,"Australia, Sydney",,,,,Ben Goutelle,,404545258,,JC Trans
Australia,ICS GLOBAL LOGISTICS PTY LTD,https://assets.jctrans.com/COMPANY_LOGO/544b6e69-38ed-48b5-b88c-151c308d42ac.png,"Australia, Melbourne",,,,,Marcus Ingvorsen,marcus@icsgloballogistics.com,,,JC TransAlfa
Australia,INTER WORLD SHIPPING PTY LTD,https://assets.jctrans.com/COMPANY_LOGO/dd705454-bede-4b93-aa9f-4a4460f634c2.png,"Australia, Sydney",,,,,SK Stephen Kalithrakas,stephen@inter-world.com.au,61 486 005 283,,JC Trans
Australia,INTERPORT CARGO SERVICES PTY LTD,https://parnity.co/dist/images/company-placeholder.png,"Australia, Brisbane",,,,,Anthony Nucifora,anthonyn@interportcargo.com.au,,,The Cooperative
Australia,JJ INTERNATIONAL LOGISTICS TRADING PTY LTD,https://assets.jctrans.com/COMPANY_LOGO/771423e0-23b3-4bcc-95a1-ae3469113de3.png,"Australia, Sydney",,,,,JIE JU,info@jjinternatioanallogistics.com,61 434775135,,JC Trans
Australia,JJ LAWSON,https://pplnet.pplonefamily.net/images/companies/jj-lawson.jpg,Australia,,,,,Danny Khoury,freight@jjlawson.com.au,61 2 9669 3011,,PPL
Australia,JJ Lawson Customs & Freight Brokers,https://parnity.co/dist/images/company-placeholder.png,Australia,,,,,Freight,freight@jjlawson.com.au,,,C5C
Australia,JJ Lawson Customs and Freight Brokers,https://app.oceanx.network/uploads/logo/8817b24e7470aba166388dd3b51cc719eaabaa14.png,"Australia, Sydney",,,,,Cindy,accounts@jjlawson.com.au,,,OceanX
Australia,JNZ IMPORTS PTY LTD,https://assets.jctrans.com/COMPANY_LOGO/f55b78d4-9da3-4e1f-889a-6a032dd41635.png,"Australia, Sydney",,,,,Jatin Chopra,info@jnzmovers.com,404788408,,JC Trans
Australia,JTM CARGO MANAGEMENT,https://assets.jctrans.com/COMPANY_LOGO/1e2359dd-8413-4081-9a38-c5a93eb637b1.png,"Australia, Sydney",,,,,Angelica Del Pozo,sales@jtmcargo.com.au,,,JC Trans
Australia,KIANDA LOGISTICS PTY LTD,https://assets.jctrans.com/COMPANY_LOGO/c1d5a31b-b4b4-4e69-a985-ac006449649a.png,"Australia, Perth",,,,,Rebekah,ops@kiandalogistics.com,,,JC TransAlfa
Australia,KTL AUSTRALIA,https://pplnet.pplonefamily.net/images/companies/ktl-australia.jpg,Australia,,,,,Makaela Cramp,sales@ktlaustralia.com,61 393839600,,PPL
Australia,KTL Australia Pty Ltd,https://app.mappers.ai/user_content/company_logo/68129ff8d2ccb2eccfb9dd56b2c935a7.png,"Australia, Melbourne",,,,,Makaela Cramp,sales@ktlaustralia.com,,,JC TransMarcoPolo
Australia,LHP Supply Chain Management Pty Ltd,https://assets.jctrans.com/COMPANY_LOGO/7220d5e4-a6cf-44f5-8338-6e8058e94903.png,"Australia, Sydney",,,,,Ada Jiao,fm@lhpscm.com,,,JC Trans
Australia,LOGIK FREIGHT INTERNATIONAL LIMITED,https://app.mappers.ai/user_content/company_logo/a5974b74fee4113039b15bfba8cc29e2.png,"Australia, Melbourne",,,,,Oscar Yilmaz,oscar@logikfreight.com,,,JC TransAON
Australia,MACH 1 Logistics Pty Ltd,https://assets.jctrans.com/COMPANY_LOGO%2F708d2314-6ac5-47b1-bc11-77a496b43ed5.png,"Australia, Brisbane",,,,,Cheyne Warren,cheyne@mach1logistics.com.au,,,JC Trans
Australia,Marksman Logistics Pty Ltd,https://app.mappers.ai/user_content/company_logo/6ee12e7f934f9241a86d13f8148728d4.jpg,"Australia, Melbourne",,,Air Rail,Integrated Logistics Aerospace Breakbulk Dangerous FCL,undefined,samuel@emkm.com,,,TwigJC Trans
Australia,MCC World International Pty Ltd,https://app.mappers.ai/user_content/company_logo/548e32da5e549b4f4fcb0046d7d18784.jpg,"Australia, Melbourne",,,,,Christine Zhao,christine@mccworldinternational.com,,,JC Trans
Australia,MEGA FREIGHT PTY. LTD.,https://app.mappers.ai/user_content/company_logo/e139b33cd0eb1e022d71b1dc32b29645.jpg,"Australia, Melbourne",,,,,Nicolas Rump,nick@megafreight.com.au,,,JC Trans
Australia,MTF Logistics PTY LTD,https://twignetwork.com/internal/images/logo/18af3a3de840b5190c30489e6f245ebb.png,"Australia, Sydney",,,Air Rail,Sea Road Breakbulk Dangerous FCL,Daniel,daniel.latu@mtflogistics.com.au,,,TwigAlfa
Australia,Navia Group,https://app.mappers.ai/user_content/company_logo/e97974e7f834e4cbe8dd1e9bab5986a4.png,"Australia, Melbourne",,,,,Alana Raitt,alanar@naviafreight.com,,,OceanX
Australia,NMT OCEANIA PTY LTD,https://assets.jctrans.com/COMPANY_LOGO%2F2f93c042-0261-4515-9967-0b24d497cced,"Australia, Fremantle",,,,,Beau Morgan,beau.morgan@nmtshipping.com,428000510,,JC Trans
Australia,NORTHLINE,https://pangea-network.com/wp-content/uploads/CompanyLogo/northline_australia.png,"Australia, Adelaide",,,,,Mr Arman Muhovic,arman.muhovic@northline.com.au,61473669143,,Connecta
Australia,NOW GLOBAL,https://pplnet.pplonefamily.net/images/companies/now.jpg,Australia,,,,,Kevan Keeler,accounts@nowglobal.net,61 8 8268 4000,,PPL
Australia,Ocean & Air Cargo Services PTY LIMITED,https://assets.jctrans.com/COMPANY_LOGO%2F90cdb188-4b88-40f7-8f21-3ec4cd5210d7,"Australia, Sydney",,,,,Stephen Hearty,shearty@cosco-ona.com.au,,,JC Trans
Australia,ONE CIRCLE LOGISTICS PTY LTD,https://uploadscdn-fldot-nectios-fldot-com.s3.eu-central-003.backblazeb2.com/images/8jApNerDdUdf7s4pqm6aOCL.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=0033355f40f68f40000000003%2F20250630%2Feu-central-003%2Fs3%2Faws4_request&X-Amz-Date=20250630T203335Z&X-Amz-Expires=604800&X-Amz-Signature=76c28b06c0322d4c3dd0bd384a0b097cc5692d24dfff8ef974bf4750a6d0cc8e&X-Amz-SignedHeaders=host,"Australia, Ravenhall",,,,,Enquiries and Rates requests,sales@onecirclelogistics.com,,,IAN
Australia,OXEN LOGISTICS,https://pplnet.pplonefamily.net/images/companies/oxen.jpg,Australia,,,,,Paul Nassis,ppl@oxenlogistics.com.au,61 1300 008 081,,PPL
Australia,PACCON,https://pplnet.pplonefamily.net/images/companies/paccon.jpg,Australia,,,,,Peter de Bock,pdebock@paccon.com,612 8836 0900,,PPL
Australia,Paccon Logistics Pty Ltd,https://parnity.co/dist/images/company-placeholder.png,Australia,,,,,Pdebock,pdebock@paccon.com,,,C5C
Australia,PHOENIX SUPPLY CHAIN PTY LTD,https://assets.jctrans.com/COMPANY_LOGO/d9d065ef-3a3d-4f38-8b11-c123c389d48e.png,"Australia, Sydney",,,,,Cindy620,cindy@phoniex.com.au,405940430,,JC Trans
Australia,PLANE 2 SEA INTERNATIONAL,https://assets.jctrans.com/COMPANY_LOGO%2Fc9eff012-1387-4f8d-adc5-1c2b1680449f,"Australia, Sydney",,,,,ANTHONY BUGEJA,anthony@plane2sea.com.au,,,JC TransPPL
Australia,Poseidon Freight Pty Ltd,https://app.mappers.ai/user_content/company_logo/8c07e39e1dbcf5d6683dff6bdc37cc7b.jpg,"Australia, Sydney",,,Air Road Sea,Brokerage Projects Warehousing,David,david@poseidonfreight.com,,,CrossTrades
Australia,PRIME GLOBAL LOGISTICS BRISBANE PTY LTD,https://assets.jctrans.com/COMPANY_LOGO%2F9f889cac-f42b-46f7-8691-929a8048c9a9.jpg,"Australia, Brisbane",,,,,PRIME GLOBAL LOGISTICS BRISBANE PTY LTD,accounts@primeglobal.com.au,,,JC Trans
Australia,Prime Global Logistics Pty Ltd,https://assets.jctrans.com/COMPANY_LOGO/a6f79b65-ffc0-4a3a-ad5d-0f459907fc83.jpg,"Australia, Perth",,,,,Matt Eddy,operations@primeglobal.com.au,,,JC Trans
Australia,Priority Cargo (Australia) Pty Ltd,https://assets.jctrans.com/COMPANY_LOGO%2Ffebbbfae-74ec-430e-94ca-c8d80176fa48.jpg,"Australia, Sydney",,,,,Eric Liu,eric@prioritycargo.com.au,,,JC Trans
Australia,Raw Global,https://parnity.co/dist/images/company-placeholder.png,"Australia, Melbourne",,,,,Inna Maiatskaia,inna@rawglobal.com.au,,,Alfa
Australia,Red Nav Pty Ltd,https://adm.marcopololine.com/storage/members/logos/1737036477-Red-Nav_logo.png,"Australia, Perth",,,,,Suzette van der Heijdem,suzette@rednav.com.au,61 8 93032110,,MarcoPolo
Australia,REDNAV,https://pplnet.pplonefamily.net/images/companies/rednav.jpg,Australia,,,,,Jack van der Heijden,jvdh@rednav.com.au,61 8 9303 2110,,PPL
Australia,REGROUP,https://pplnet.pplonefamily.net/images/companies/regroup.jpg,Australia,,,,,Rebecca Tonkes,cs@regrouplogistics.com.au,61 0383947640,,PPL
Australia,RH Freight & Customs Brokers Pty Ltd,https://adm.marcopololine.com/storage/members/logos/97f0cf556bd7dc41559efc5f78ce61cb13.jpg,"Australia, Padstow",,,,,Jessica Daher,Jessica@rhfreight.com.au,612 9666 5862,,MarcoPolo
Australia,RIF Logistics AU Pty Ltd,https://parnity.co/dist/images/company-placeholder.png,"Australia, Sydney",,,,,Paul Holliday,paul@riflogisticsau.com.au,,,Alfa
Australia,RSA,https://pplnet.pplonefamily.net/images/companies/rsa.jpg,Australia,,,,,Jack Ibrahim,jack@rsalogistics.com.au,61 383831010,,PPL
Australia,RSA LOGISTICS PTY. LTD.,https://app.mappers.ai/user_content/company_logo/8efc1f9121a29e907b215bbb638aadc9.jpg,"Australia, Melbourne",,,,,RSA LOGISTICS PTY. LTD.,jack@rsalogistics.com.au,,,JC Trans
Australia,Salt Global Logistics Pty Ltd,https://assets.jctrans.com/COMPANY_LOGO/8ecba298-02fb-4aa7-8cbe-30eb03bb9fe3.png,"Australia, Sydney",,,,,Michael Atkins,Michael@saltglobal.com.au,,,JC Trans
Australia,Santova Logistics Pty Ltd,https://assets.jctrans.com/COMPANY_LOGO/16f31fd9-88df-4d28-9946-902609672df6.png,"Australia, Alexandria",,,,,Christina teo,christina.teo@santova.com,,,JC Trans
Australia,Sealink Logistics,https://parnity.co/dist/images/company-placeholder.png,"Australia, Sydney",,,,,Mark Livingstone,mark@sealinklogistics.com.au,,,Alfa
Australia,SEALINK LOGISTICS PTY LTD,https://parnity.co/dist/images/company-placeholder.png,"Australia, Sydney",,,,,Mark Livingstone,mark@sealinklogistics.com.au,,,The Cooperative
Australia,SPHERE FREIGHT LOGISTICS PTY LTD,https://assets.jctrans.com/COMPANY_LOGO%2F014c8f8c-ef04-42fb-92cd-520e71d1f50c.jpg,"Australia, Sydney",,,,,Sandrik Prasad,Sandrik@spherefreight.com.au,410846956,,JC Trans
Australia,Stelno Logistics Services Pty Ltd,https://assets.jctrans.com/COMPANY_LOGO%2F4ae912d0-d934-4c2e-858f-03fb2af0c7e2,"Australia, Sydney",,,,,Danielle Srour,danielle@stelnogroup.com,,,JC Trans
Australia,Strabe Logistics Pty Ltd,https://assets.jctrans.com/COMPANY_LOGO%2F841dbf63-2fb1-4fed-9c42-574a2f0bf741,"Australia, Sydney",,,,,Subash Ganesan,aus@strabelogistics.com,61434358774,,JC Trans
Australia,TFG Global Pty Ltd,https://parnity.co/dist/images/company-placeholder.png,Australia,,,,,Andrew,andrew@tfgglobal.com.au,,,C5C
Australia,TGL Australia,https://aeroceanetwork.net/wp-content/uploads/2019/02/tgl-blue-logo-3-002-300x300.png,"Australia, Sydney",,,,,,,,,AON
Australia,TNP Global Logistics Pty Ltd,https://app.mappers.ai/user_content/company_logo/4f3ce6c53c0ee41e6b4208d03e0dcc69.png,"Australia, Melbourne",,,,,Sam Perera,operations@tnpgloballogistics.com.au,,,JC Trans
Australia,TOTAL GLOBAL LOGISTICS PTY LTD,https://assets.jctrans.com/COMPANY_LOGO/13ec3ff3-9869-4cc4-b431-5ead667ecfec.png,"Australia, Perth",,,,,Scott Bettinson,scott.bettinson@totalgloballogistics.com.au,,,JC Trans
Australia,TRADEWISE GLOBAL LOGISTICS,https://parnity.co/dist/images/company-placeholder.png,"Australia, Brisbane",,,,,Andrew Vlamos,andrew@tradewise.com.au,,,The Cooperative
Australia,Transways Logistics International,https://parnity.co/dist/images/company-placeholder.png,"Australia, Sydney",,,,,Ben Langshaw,ben@transways.com.au,,,Alfa
Australia,TRIWAYS LOGISTICS (SYD) PTY LTD,https://parnity.co/dist/images/company-placeholder.png,"Australia, Caringbah",,,,,Mr. Shannon Mckay,shannon@triwayslogistics.com.au,61404365680,,FDX
Australia,TSL Australia,https://app.mappers.ai/user_content/company_logo/04c4bdc73342fd4fa13dfeebcde2b521.jpg,"Australia, Melbourne",,,,,Allan Hou,allan@tslaustralia.com,,,JC Trans
